,#,ra,dec
1021,58.895745,-16.04656,
1022,357.448472,-4.586071,
1023,66.705743,-20.535462,
1024,60.47632,6.189825,
1025,79.079032,-82.53319,
1026,12.336142,-18.999383,
1027,82.469064,-20.331755,
1028,62.025861,23.316098,
1029,48.503389,-64.801405,
1030,41.955775,-5.636182,
1031,358.767897,22.211947,
1032,320.397078,1.017979,
1033,69.038834,-40.313248,
1034,319.516263,-40.73844,
1035,341.149731,-50.532048,
1036,11.193335,-81.346053,
1037,31.485687,17.280072,
1038,355.293003,-12.130785,
1039,30.270745,25.177342,
1040,67.477545,0.933693,
1041,59.479001,-54.397534,
1042,69.142142,27.346423,
1043,358.273993,19.652698,
1044,78.041013,-64.140585,
1045,329.965883,19.381291,
1046,22.976751,-60.807677,
1047,2.180744,24.386499,
1048,358.72971,-15.651947,
1049,20.087514,15.220054,
1050,0.300761,-19.168824,
1051,329.552278,4.799061,
1052,64.076325,2.187486,
1053,66.083551,-36.424286,
1054,56.273216,-13.187871,
1055,65.908186,-59.801096,
1056,53.283626,16.33053,
1057,318.670317,25.954422,
1058,326.822945,8.233636,
1059,44.458473,-60.871036,
1060,23.090128,17.408419,
1061,342.030987,-5.033379,
1062,82.148178,-15.527859,
1063,15.010803,-30.820962,
1064,27.44436,-56.771339,
1065,359.25604,22.69572,
1066,79.347594,6.908692,
1067,342.15854,-38.717794,
1068,6.001198,-29.368488,
1069,24.644821,-34.383217,
1070,7.454661,5.451043,
1071,327.900464,-30.867216,
1072,12.332066,-29.745188,
1073,67.705507,-11.885626,
1074,75.094202,-7.761102,
1075,56.000454,-67.135691,
1076,33.646468,9.217205,
1077,338.64929,-58.06435,
1078,52.680692,27.464934,
1079,57.19833,-54.599709,
1080,329.017474,-35.349255,
1081,50.399763,-1.995669,
1082,70.814008,27.145461,
1083,26.15645,24.878781,
1084,353.363096,-20.777948,
1085,55.36677,3.602502,
1086,310.717482,-24.963825,
1087,83.312036,-16.429966,
1088,64.699936,-15.166716,
1089,44.816471,16.596622,
1090,359.762474,-74.533022,
1091,75.220547,26.778577,
1092,5.636773,-31.378346,
1093,39.352596,-43.215824,
1094,1.941624,-13.058549,
1095,11.212769,-29.810136,
1096,346.445395,-40.087027,
1097,22.588509,26.270926,
1098,9.875844,-51.245247,
1099,359.79001,24.865733,
1100,355.693244,-6.281297,
1101,316.102649,24.033186,
1102,77.58246,-5.500812,
1103,67.814981,-35.995277,
1104,27.698352,-42.269557,
1105,6.680706,-67.890843,
1106,0.096691,-28.92667,
1107,86.894236,-28.424652,
1108,55.934712,-6.234554,
1109,72.112491,6.247377,
1110,68.648403,-68.436849,
1111,58.365012,-0.087428,
1112,80.070959,7.523268,
1113,15.770494,23.393966,
1114,15.465358,7.6827,
1115,340.935672,23.670357,
1116,54.97216,-24.774579,
1117,75.44609,-49.676727,
1118,10.517017,10.596987,
1119,70.539026,-84.58734,
1120,341.841305,-5.040076,
1121,6.638157,-25.037947,
1122,78.07369,-14.057082,
1123,11.116072,-20.95588,
1124,341.202071,21.496568,
1125,318.242218,-8.249525,
1126,31.682775,-8.180442,
1127,86.897234,-22.261554,
1128,324.025159,-17.928633,
1129,50.579736,0.865218,
1130,5.066358,-10.30663,
1131,72.030391,-26.634328,
1132,26.699788,13.115855,
1133,22.693329,-55.481133,
1134,7.631467,-2.445517,
1135,43.769526,6.0635,
1136,29.429346,3.291997,
1137,50.371995,12.620705,
1138,54.264932,-2.45705,
1139,11.289408,-37.846606,
1140,354.355252,-54.438482,
1141,84.383869,-29.755889,
1142,42.349987,-50.0013,
1143,52.384802,-60.541079,
1144,316.009961,28.965593,
1145,14.090813,19.985373,
1146,21.423575,-48.981034,
1147,13.44821,10.575605,
1148,2.910165,-9.650683,
1149,327.414078,12.423117,
1150,315.460818,1.273887,
1151,60.620753,-34.780502,
1152,331.675557,-6.057886,
1153,323.19761,-42.871532,
1154,83.212502,-40.476537,
1155,53.524406,-26.035618,
1156,324.166786,-33.895387,
1157,59.505313,-35.254838,
1158,331.581875,-15.916613,
1159,47.14471,-3.439932,
1160,13.607328,0.174074,
1161,60.003139,2.659712,
1162,31.218698,-69.739225,
1163,358.772219,21.558776,
1164,65.405824,-65.486077,
1165,56.718697,20.624548,
1166,66.151306,-28.127948,
1167,2.270611,-79.245675,
1168,317.582899,-66.943868,
1169,29.870582,-26.784322,
1170,334.674429,28.953919,
1171,1.355943,-9.379987,
1172,357.322631,-63.878834,
1173,75.232164,6.959321,
1174,351.46889,3.873221,
1175,23.94662,23.265173,
1176,19.711553,-31.848266,
1177,340.692881,14.761359,
1178,333.018961,-31.602031,
1179,320.03996,26.598971,
1180,350.36282,-9.546766,
1181,323.930891,7.797394,
1182,71.091525,-8.299952,
1183,2.566196,-21.268356,
1184,316.082482,24.489617,
1185,6.345939,18.038983,
1186,355.266519,10.981324,
1187,327.695238,-57.616732,
1188,329.888661,22.777477,
1189,13.761483,-45.575569,
1190,43.926471,-29.373226,
1191,65.558606,-67.921458,
1192,314.668539,-15.152437,
1193,64.611077,16.2069,
1194,333.940522,9.554215,
1195,352.085947,-56.478942,
1196,335.442719,-70.360571,
1197,356.226307,17.553718,
1198,15.853844,1.449262,
1199,24.01357,-0.446719,
1200,353.893134,-31.51717,
1201,320.986083,-49.179954,
1202,67.578405,-20.896513,
1203,343.993408,-54.776654,
1204,84.512103,-85.121371,
1205,44.714142,-42.077432,
1206,322.544128,24.733964,
1207,47.026482,14.427205,
1208,19.215644,-52.920832,
1209,318.249932,-3.131787,
1210,63.671418,-14.13814,
1211,313.925122,18.070932,
1212,354.049187,-34.408928,
1213,70.789302,-77.482766,
1214,310.39946,-7.780673,
1215,342.771193,13.633458,
1216,325.860864,-3.130968,
1217,43.944006,-30.569398,
1218,27.439087,9.806577,
1219,63.295509,-55.595775,
1220,50.812446,-70.879694,
1221,337.746507,-35.540302,
1222,327.975853,19.474555,
1223,61.645083,-24.516756,
1224,335.881086,15.540908,
1225,316.436851,-25.575002,
1226,14.160293,11.8027,
1227,354.589988,22.683699,
1228,321.213599,-33.519784,
1229,48.90955,1.763271,
1230,43.437627,25.823309,
1231,61.702171,-13.530115,
1232,329.751855,22.647212,
1233,310.885902,-66.246496,
1234,66.216242,10.304529,
1235,356.803389,-11.677221,
1236,348.620539,-61.368163,
1237,9.542772,23.270368,
1238,324.238586,-15.387754,
1239,23.285936,7.688368,
1240,88.894838,-10.0761,
1241,61.416627,-49.556342,
1242,28.866846,-29.659388,
1243,71.221436,-17.140718,
1244,318.286855,-74.569696,
1245,357.853396,20.440876,
1246,54.219858,14.370825,
1247,18.951275,-18.080692,
1248,25.103955,-43.653498,
1249,1.567495,12.747626,
1250,49.120969,-28.839034,
1251,43.717061,-9.891583,
1252,52.981248,4.533427,
1253,47.757574,-23.191656,
1254,81.329074,-36.367545,
1255,35.791382,5.784654,
1256,8.051911,7.809588,
1257,325.744458,-49.014277,
1258,314.504156,13.820429,
1259,15.810648,-28.024187,
1260,62.897824,-76.437434,
1261,86.718632,5.110956,
1262,352.635265,-24.821535,
1263,46.262759,-50.110343,
1264,333.86928,-29.232051,
1265,77.932687,-42.32457,
1266,14.95565,20.652017,
1267,88.915682,-55.930986,
1268,21.611103,-42.380691,
1269,20.27209,-7.852843,
1270,88.638586,-21.06148,
1271,41.459802,1.41807,
1272,53.941092,-0.701987,
1273,324.676785,12.496461,
1274,89.48802,-27.683182,
1275,82.367406,4.305105,
1276,329.630005,14.426188,
1277,351.179778,8.657745,
1278,35.163636,-0.346678,
1279,55.814064,-31.283278,
1280,74.887874,2.537825,
1281,312.320637,12.454893,
1282,65.7771,-67.199544,
1283,311.402476,-49.365553,
1284,313.941402,-23.201278,
1285,75.112052,11.866579,
1286,81.444625,-66.357643,
1287,8.283577,-29.07562,
1288,316.082516,-5.430561,
1289,88.860447,27.077922,
1290,28.803529,0.550887,
1291,11.92323,-48.457714,
1292,71.713651,-32.207676,
1293,344.147786,15.630057,
1294,343.911132,24.993461,
1295,37.374681,0.195232,
1296,38.648277,-34.158709,
1297,343.098121,-46.775092,
1298,347.901066,6.38065,
1299,25.041804,23.658114,
1300,17.368457,26.579004,
1301,40.713942,27.508461,
1302,313.833618,-13.985702,
1303,329.810641,-18.659738,
1304,73.697348,-7.254449,
1305,349.065518,-14.373891,
1306,355.827646,-3.953172,
1307,332.970265,-69.380537,
1308,13.281312,-27.328304,
1309,87.10218,-2.54694,
1310,357.51991,-55.350631,
1311,75.339523,-44.859031,
1312,62.707822,-39.955418,
1313,344.715826,-50.083268,
1314,4.408577,-67.757543,
1315,328.583421,-38.503381,
1316,323.789303,-51.09241,
1317,312.605604,-44.414053,
1318,58.097929,-23.568449,
1319,26.227392,19.573601,
1320,320.785497,-28.768215,
1321,334.022205,-61.720312,
1322,327.340714,-61.238605,
1323,52.794056,-10.763818,
1324,41.377493,7.842215,
1325,343.759098,-52.245848,
1326,56.754595,-24.083774,
1327,48.659414,1.645107,
1328,63.469477,27.291468,
1329,39.07463,12.96032,
1330,84.82887,-8.865957,
1331,20.428932,23.907308,
1332,350.586436,-67.677128,
1333,356.607996,-6.582455,
1334,345.976027,-32.153024,
1335,54.272993,25.076532,
1336,78.180788,-9.010982,
1337,19.152533,-31.237054,
1338,15.617603,-74.98359,
1339,72.747857,19.570904,
1340,359.483328,28.788113,
1341,339.742204,22.516641,
1342,68.033784,-56.477994,
1343,27.072056,5.853097,
1344,28.740235,-71.198245,
1345,27.416953,-39.20853,
1346,44.946046,-49.370691,
1347,344.418905,-1.015545,
1348,338.779078,-69.064047,
1349,28.240091,-4.687346,
1350,332.870859,15.563462,
1351,315.61375,8.672649,
1352,328.040071,-14.25587,
1353,42.395332,-7.514451,
1354,328.549358,21.075246,
1355,39.22085,-8.280231,
1356,345.940027,12.775476,
1357,337.695647,-17.932791,
1358,19.067123,-20.895915,
1359,311.840903,-45.032332,
1360,329.115962,-53.817519,
1361,27.010892,-71.782507,
1362,56.274884,-63.808976,
1363,86.092917,29.871933,
1364,3.807195,4.80025,
1365,19.732358,-43.433992,
1366,346.570435,10.14684,
1367,349.186647,5.188752,
1368,49.03317,-75.528882,
1369,34.726391,-25.231562,
1370,56.353149,-55.7199,
1371,334.480341,-22.708395,
1372,2.110248,16.211083,
1373,315.322518,-25.744589,
1374,319.152842,3.929231,
1375,49.79276,9.328077,
1376,72.293171,19.759613,
1377,324.151481,-83.480325,
1378,67.471703,-41.421407,
1379,357.871294,-17.664246,
1380,89.147276,-62.711312,
1381,62.4181,-4.602382,
1382,334.80595,-42.069423,
1383,317.862678,20.405091,
1384,23.13721,-71.18039,
1385,27.896793,-12.512306,
1386,35.184456,-32.646357,
1387,320.574869,-42.096837,
1388,24.243657,-34.641745,
1389,56.9081,-24.19907,
1390,317.998679,-61.99944,
1391,328.0552,-48.814243,
1392,347.308019,3.728159,
1393,310.509258,16.360584,
1394,44.467,23.889935,
1395,47.622493,-42.927502,
1396,82.634683,-46.162996,
1397,341.990658,-52.188865,
1398,80.751182,21.283034,
1399,46.102914,-39.446864,
1400,44.556372,13.489903,
1401,39.372966,13.013396,
1402,316.102643,22.045237,
1403,60.550055,7.435818,
1404,3.752387,9.33825,
1405,34.076823,20.648242,
1406,44.671492,20.760288,
1407,336.50538,-24.349283,
1408,76.373644,-72.292031,
1409,351.19259,-11.475301,
1410,51.591227,-7.571372,
1411,322.707791,2.868902,
1412,4.699057,-18.281253,
1413,37.68235,-53.700329,
1414,34.254894,23.407834,
1415,317.984352,-5.540732,
1416,335.154543,-43.670634,
1417,52.33646,-25.465615,
1418,42.971018,-19.507221,
1419,352.732041,26.603341,
1420,50.778525,-9.07179,
1421,19.117827,-9.601764,
1422,60.210474,21.121219,
1423,86.933937,-6.358873,
1424,39.237889,-39.281392,
1425,22.21855,-37.718772,
1426,24.937435,-51.21339,
1427,68.864166,-59.395295,
1428,87.313189,-26.841773,
1429,320.873272,24.958134,
1430,45.82882,-59.273302,
1431,317.713461,-18.809604,
1432,76.401543,-55.694043,
1433,2.715054,9.88136,
1434,55.509918,-60.758265,
1435,86.676648,-57.891969,
1436,349.01939,-64.026198,
1437,41.380189,12.068127,
1438,342.836107,5.409725,
1439,13.94293,-34.275635,
1440,347.037698,-64.129347,
1441,348.991732,7.691226,
1442,80.235606,-54.100589,
1443,320.282192,-12.09342,
1444,53.219892,-43.431913,
1445,36.865596,3.085262,
1446,69.900057,-10.012415,
1447,314.22978,-27.047077,
1448,45.054509,-34.386657,
1449,319.270574,-34.249964,
1450,344.671191,-51.982986,
1451,346.347414,-70.600374,
1452,11.436952,-12.391415,
1453,14.016274,-38.906226,
1454,37.24895,-47.232248,
1455,336.424574,16.15467,
1456,5.321358,-16.191478,
1457,321.58117,-38.129152,
1458,44.724481,-14.239118,
1459,66.840777,-49.928964,
1460,355.233649,-29.657683,
1461,356.540895,3.399772,
1462,63.648151,15.218511,
1463,79.100729,-39.23348,
1464,341.874272,-45.585664,
1465,84.519863,-71.997641,
1466,1.654558,-74.761814,
1467,32.673666,-60.353952,
1468,79.278539,22.448344,
1469,23.452873,-7.742821,
1470,71.746706,2.514142,
1471,341.089683,8.841292,
1472,40.6385,-75.603026,
1473,35.916578,19.812272,
1474,60.301126,7.257528,
1475,17.695726,-36.83674,
1476,68.435031,8.964836,
1477,23.571346,-57.949956,
1478,318.089874,29.636028,
1479,55.832292,-41.063939,
1480,55.478781,16.806347,
1481,45.100085,-82.341559,
1482,4.582841,-35.052339,
1483,7.36362,-2.301997,
1484,82.935449,-30.134501,
1485,320.870223,-29.377837,
1486,14.209299,-71.020336,
1487,347.226808,-38.542731,
1488,84.51167,-70.523475,
1489,358.801526,-34.54281,
1490,24.02612,-20.903434,
1491,58.131404,-52.808811,
1492,346.672791,-47.780829,
1493,331.330898,-46.225788,
1494,39.414043,-45.285321,
1495,74.915535,14.997591,
1496,59.299417,-6.047702,
1497,44.831888,26.720721,
1498,77.184049,-58.25625,
1499,83.375545,17.294913,
1500,87.898996,-34.633185,
1501,44.611399,-19.824697,
1502,310.348477,7.118965,
1503,332.281359,3.094801,
1504,330.059199,3.160765,
1505,335.947593,5.738218,
1506,23.034727,-64.131307,
1507,39.577452,16.299023,
1508,85.755375,23.372595,
1509,351.260138,-61.811358,
1510,87.816782,18.480382,
1511,66.735894,22.378538,
1512,311.885894,26.867788,
1513,13.974503,-54.430835,
1514,80.768185,25.015604,
1515,17.912898,13.826344,
1516,322.410337,-36.705393,
1517,317.241459,-46.000954,
1518,77.894949,-36.335764,
1519,28.291667,-1.368615,
1520,350.701628,-41.860323,
1521,54.302149,-9.358921,
1522,17.010184,15.244816,
1523,330.678412,7.008413,
1524,22.098606,1.880934,
1525,350.455347,9.127744,
1526,57.910882,-2.866797,
1527,86.85748,-15.523942,
1528,79.091499,-30.992493,
1529,42.766987,-9.779743,
1530,5.820715,11.557736,
1531,11.788026,-35.801757,
1532,355.330183,-62.683343,
1533,3.042072,-19.198806,
1534,74.564421,-53.375865,
1535,47.532452,-75.227646,
1536,86.75004,12.85664,
1537,22.87274,10.926626,
1538,32.748441,-18.195422,
1539,13.979728,22.497166,
1540,10.348838,29.717064,
1541,73.111899,-18.608491,
1542,19.689527,-22.436349,
1543,72.487971,-72.859981,
1544,348.313419,8.372062,
1545,313.224743,27.368185,
1546,38.576492,-66.815946,
1547,334.330283,-5.775287,
1548,31.029274,8.566115,
1549,36.005955,-20.212681,
1550,356.570692,-6.754421,
1551,6.383889,-2.358163,
1552,38.891627,-46.188334,
1553,70.804963,-41.556057,
1554,31.12364,-43.577854,
1555,32.712589,-46.402882,
1556,40.171045,-42.788435,
1557,71.180748,-11.95435,
1558,33.381676,-40.695746,
1559,8.617788,-40.500658,
1560,330.479986,-40.694355,
1561,13.850886,-3.815877,
1562,327.554145,5.958862,
1563,357.261657,3.953268,
1564,348.432897,20.060958,
1565,343.446168,-61.980856,
1566,52.829179,-7.65989,
1567,319.367688,-41.858608,
1568,63.693951,-37.004864,
1569,51.345456,17.61004,
1570,317.174866,-21.116504,
1571,88.905595,-63.362604,
1572,344.719043,-21.031146,
1573,38.574091,-3.327743,
1574,41.06046,-60.656312,
1575,83.594674,-18.096528,
1576,28.069971,-48.167152,
1577,5.606164,-12.352004,
1578,8.396994,-48.067067,
1579,59.428243,-12.295616,
1580,59.30626,-39.595857,
1581,355.845861,-10.485981,
1582,51.433501,-69.012646,
1583,334.331587,-41.105411,
1584,2.302925,-61.579052,
1585,24.525773,-34.010095,
1586,321.58565,-19.081067,
1587,35.13538,-24.18049,
1588,18.479647,9.840437,
1589,310.160685,-21.389423,
1590,315.704774,-9.225053,
1591,56.608411,29.876406,
1592,312.714373,-58.362762,
1593,30.595109,-9.277936,
1594,74.745499,-84.757307,
1595,356.069874,26.217253,
1596,310.749465,-6.554238,
1597,12.727467,-9.493594,
1598,87.443916,-36.617986,
1599,6.433418,0.849708,
1600,313.073548,10.780915,
1601,48.127648,-11.720306,
1602,87.084606,-60.152043,
1603,39.658798,-24.250816,
1604,353.330301,8.748742,
1605,12.071874,-40.134458,
1606,81.86766,-40.189314,
1607,317.569609,9.751068,
1608,354.935768,-38.217731,
1609,74.033958,-0.556747,
1610,329.867725,-8.837197,
1611,82.112893,17.180324,
1612,59.24557,8.409791,
1613,15.988669,-13.198379,
1614,6.47643,-0.762759,
1615,60.384647,-18.15049,
1616,311.305966,-49.218138,
1617,69.824914,-13.48418,
1618,35.767343,-27.759449,
1619,0.602854,9.461071,
1620,4.253131,-1.100687,
1621,65.652908,-52.335529,
1622,63.592984,-32.955186,
1623,332.531243,-21.852593,
1624,51.981414,5.957778,
1625,77.811072,8.014899,
1626,322.633782,-20.071066,
1627,330.010596,0.34362,
1628,71.812261,11.354099,
1629,21.582723,-22.731061,
1630,348.123119,-16.836941,
1631,15.318416,5.208247,
1632,62.220215,7.196492,
1633,352.585401,-19.692366,
1634,358.872011,-15.823215,
1635,68.670762,17.276254,
1636,342.91631,-64.510519,
1637,349.039152,15.976978,
1638,22.311413,19.624476,
1639,72.11437,-28.720658,
1640,317.557403,-35.099022,
1641,71.695102,-30.716156,
1642,336.636491,-61.802558,
1643,60.380656,0.40413,
1644,14.247436,-15.822326,
1645,332.354446,22.59042,
1646,15.194697,-23.526872,
1647,35.740122,-2.809695,
1648,23.614989,13.652905,
1649,336.598572,11.121122,
1650,26.891714,-46.63627,
1651,47.713172,-19.61612,
1652,315.955987,-13.396073,
1653,337.019731,-26.338755,
1654,337.237575,-43.248691,
1655,51.152356,-4.424019,
1656,47.095913,1.545745,
1657,342.391916,-9.885175,
1658,350.565389,10.605201,
1659,32.505155,-10.271241,
1660,88.31726,7.267337,
1661,29.98828,19.209032,
1662,50.252189,18.086622,
1663,9.616242,-56.439277,
1664,82.953014,2.423265,
1665,15.682121,26.119148,
1666,63.55176,2.722061,
1667,342.996469,13.706779,
1668,4.185579,-15.992099,
1669,341.458627,-60.559053,
1670,43.60386,-28.705998,
1671,70.087713,-21.784867,
1672,340.765275,-18.51862,
1673,89.98025,-71.797481,
1674,334.595295,-37.528778,
1675,39.441044,29.736387,
1676,6.309908,-3.494832,
1677,16.258593,15.168369,
1678,80.31384,26.067012,
1679,44.657047,-64.635057,
1680,12.283492,-1.505103,
1681,47.291027,14.602649,
1682,76.671033,-15.900209,
1683,357.659924,-48.432862,
1684,76.232438,-67.526721,
1685,335.185867,-9.762784,
1686,77.102011,-25.440263,
1687,31.79834,-39.758841,
1688,344.872314,0.581673,
1689,18.571788,-10.453555,
1690,357.501541,-8.323256,
1691,328.058939,-41.554695,
1692,339.244472,22.266622,
1693,14.870273,-51.428184,
1694,42.434029,-50.634495,
1695,311.253208,10.179643,
1696,60.431635,-11.841964,
1697,51.429662,-54.652609,
1698,8.006761,-40.428509,
1699,22.184796,2.939476,
1700,332.655755,-29.051458,
1701,70.840345,18.894729,
1702,24.182234,-14.474268,
1703,45.936631,5.806025,
1704,28.635613,-41.056058,
1705,83.486942,23.09556,
1706,44.233907,14.029683,
1707,25.892972,11.392952,
1708,45.374704,-39.165508,
1709,73.666802,-2.936751,
1710,18.316326,14.694477,
1711,340.833433,22.400958,
1712,81.324809,-34.369045,
1713,340.277338,-23.968166,
1714,74.614094,-35.987305,
1715,81.099402,-23.787952,
1716,43.816544,25.410352,
1717,19.965166,-79.259237,
1718,26.546813,-62.2034,
1719,316.373999,12.973823,
1720,21.260308,28.59432,
1721,36.445997,-48.15895,
1722,64.737297,28.864572,
1723,318.95594,-59.98931,
1724,327.388813,3.638072,
1725,54.412501,-3.473475,
1726,311.174787,-67.895854,
1727,30.78747,1.033567,
1728,29.36826,20.481939,
1729,2.469784,1.968352,
1730,34.832039,-30.504843,
1731,53.739574,-70.238928,
1732,353.899433,25.651581,
1733,74.95247,-80.590276,
1734,339.899961,19.351004,
1735,342.705037,-49.473689,
1736,38.250471,29.113817,
1737,68.859485,-30.557614,
1738,14.700563,-37.589037,
1739,69.080156,-26.45343,
1740,312.484889,-26.209129,
1741,325.330508,-66.182465,
